date,order_id,sale_id,order_or_return,product_type,product_title,product_variant,quantity_ordered,billing_country,billing_region,billing_city,location,new_or_returning,gross_sales,discounts,returns,net_sales,shipping_charges,taxes,total_sales
2023-10-26,5265484513456,17023826133168,order,,,,0,Canada,Ontario,Burlington,"Burlington, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-10-26,5265917411504,17025213431984,order,,,,0,Canada,Alberta,"Red Deer","Red Deer, Alberta, Canada",New,0,0,0,0,0,0,0
2023-10-26,5265196843184,17022895915184,order,,,,0,Canada,Ontario,Markham,"Markham, Ontario, Canada",New,0,0,0,0,0,0,0
2023-10-27,5266945376432,17028660986032,order,,"Ultimate Doggie Bag","Default Title",1,Canada,Ontario,Pickering,"Pickering, Ontario, Canada",New,59.99,0,0,59.99,0,7.8,67.79
2023-10-27,5266945376432,17028661018800,order,,,,0,Canada,Ontario,Pickering,"Pickering, Ontario, Canada",New,0,0,0,0,0,0,0
2023-10-28,5268238926000,17032745091248,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Ontario,Milton,"Milton, Ontario, Canada",New,64.86,0,0,64.86,0,8.43,73.29
2023-10-28,5268238926000,17032745124016,order,,,,0,Canada,Ontario,Milton,"Milton, Ontario, Canada",New,0,0,0,0,0,0,0
2023-10-29,5269037482160,17035197087920,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2023-10-29,5269037482160,17035197055152,order,Clothing,"3 Season Heated Coat",L,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,214.99,-53.74,0,161.25,0,20.96,182.21
2023-10-30,5270645342384,17040313286832,order,,"Clinic Custom Order",M2,9,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",Returning,221.22,0,0,221.22,0,28.76,249.98
2023-10-30,5270645342384,17040313319600,order,,"Clinic Custom Order",M1,7,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",Returning,148.82,0,0,148.82,0,19.35,168.17
2023-10-30,5270198681776,17038819131568,order,,,,0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,0,0,0,0,0,0,0
2023-10-30,5270198681776,17038819098800,order,Clothing,"3 Season Heated Coat",XS,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,175.99,-43.99,0,132,0,17.16,149.16
2023-10-30,5270645342384,17040313352368,order,,"Clinic Custom Order",S,3,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",Returning,58.35,0,0,58.35,0,7.59,65.94
2023-10-30,5270368551088,17039382053040,order,,,,1,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",Returning,140.7,0,0,140.7,0,18.29,158.99
2023-10-30,5270645342384,17040313254064,order,,"Clinic Custom Order",L,1,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",Returning,27.45,0,0,27.45,0,3.57,31.02
2023-10-30,5270368551088,17039382085808,order,,,,0,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-10-30,5270645342384,17040313417904,order,,,,0,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-10-30,5270645342384,17040313385136,order,,"Clinic Custom Order",XS,2,Canada,Ontario,"Owen Sound","Owen Sound, Ontario, Canada",Returning,35.5,0,0,35.5,0,4.62,40.12
2023-10-31,5271351984304,17042645844144,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Manitoba,"East Saint Paul","East Saint Paul, Manitoba, Canada",New,64.86,0,0,64.86,0,3.24,68.1
2023-10-31,5271806443696,17044087046320,order,,,,0,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-10-31,5271351984304,17044919484592,return,,,,0,Canada,Manitoba,"East Saint Paul","East Saint Paul, Manitoba, Canada",New,0,0,68.1,68.1,0,0,68.1
2023-10-31,5271806443696,17044086980784,order,,"Clinic Custom Order",M2,5,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,122.9,0,0,122.9,0,15.98,138.88
2023-10-31,5271351984304,17049503432880,return,,,,0,Canada,Manitoba,"East Saint Paul","East Saint Paul, Manitoba, Canada",New,0,0,-68.1,-68.1,0,0,-68.1
2023-10-31,5271351984304,17044919517360,return,Clothing,"High-Top Boots","XXS - 2 Boots Only",0,Canada,Manitoba,"East Saint Paul","East Saint Paul, Manitoba, Canada",New,0,0,-64.86,-64.86,0,-3.24,-68.1
2023-10-31,5271806443696,17044087013552,order,,"Clinic Custom Order",M1,5,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,106.3,0,0,106.3,0,13.82,120.12
2023-10-31,5271806443696,17044086948016,order,,"Clinic Custom Order",L,1,Canada,Ontario,Aurora,"Aurora, Ontario, Canada",Returning,27.45,0,0,27.45,0,3.57,31.02
2023-10-31,5271351984304,17042645876912,order,,,,0,Canada,Manitoba,"East Saint Paul","East Saint Paul, Manitoba, Canada",New,0,0,0,0,0,0,0
2023-11-01,5273754304688,17050435518640,order,,,,0,"United States",Wisconsin,Monona,"Monona, Wisconsin, United States",New,0,0,0,0,20.75,0,20.75
2023-11-01,5273754304688,17050435485872,order,Clothing,"3 Season Heated Coat",L,1,"United States",Wisconsin,Monona,"Monona, Wisconsin, United States",New,219.96,0,0,219.96,0,0,219.96
2023-11-01,5273066602672,17048149360816,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-01,5273066602672,17048149328048,order,Clothing,"3 Season Heated Coat",XS,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,175.99,0,0,175.99,0,22.88,198.87
2023-11-02,5259322523824,17051069743280,return,Clothing,"High-Top Boots","XXS - 2 Boots Only",0,Canada,Ontario,Nepean,"Nepean, Ontario, Canada",Returning,0,0,-32.43,-32.43,0,-4.22,-36.65
2023-11-02,5275360886960,17055404982448,order,Clothing,"High-Top Boots","XS -  2 Boots Only",2,Canada,Quebec,QuÃ©bec,"QuÃ©bec, Quebec, Canada",New,67.12,0,0,67.12,0,3.36,70.48
2023-11-02,5274993983664,17054249091248,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-02,5243015266480,17051059847344,return,Clothing,"High-Top Boots","S - 2 Boots Only",0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,-70.12,-70.12,0,-9.12,-79.24
2023-11-02,5274993983664,17054249058480,order,Clothing,"High-Top Boots","XS -  2 Boots Only",2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,67.12,0,0,67.12,0,8.73,75.85
2023-11-02,5275360886960,17055405015216,order,,,,0,Canada,Quebec,QuÃ©bec,"QuÃ©bec, Quebec, Canada",New,0,0,0,0,0,0,0
2023-11-03,5276483813552,17059062481072,order,,"Clinic Custom Order",L,4,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",Returning,109.8,0,0,109.8,0,14.27,124.07
2023-11-03,5276483813552,17059062513840,order,,"Clinic Custom Order",M1,5,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",Returning,106.3,0,0,106.3,0,13.82,120.12
2023-11-03,5277077897392,17061004738736,order,Clothing,"High-Top Boots","XS -  2 Boots Only",2,Canada,Ontario,Brampton,"Brampton, Ontario, Canada",New,67.12,0,0,67.12,0,8.73,75.85
2023-11-03,5277077897392,17061004771504,order,,,,0,Canada,Ontario,Brampton,"Brampton, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-03,5276483813552,17059062579376,order,,,,0,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-03,5276483813552,17059062546608,order,,"Clinic Custom Order",S,1,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",Returning,19.45,0,0,19.45,0,2.53,21.98
2023-11-04,5277987438768,17063773208752,order,,,,0,"United States",Illinois,"Glen Carbon","Glen Carbon, Illinois, United States",New,0,0,0,0,20.49,0,20.49
2023-11-04,5277987438768,17063773175984,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,"United States",Illinois,"Glen Carbon","Glen Carbon, Illinois, United States",New,35.52,0,0,35.52,0,0,35.52
2023-11-05,5279506104496,17068463718576,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Quebec,MontrÃ©al,"MontrÃ©al, Quebec, Canada",New,33.56,0,0,33.56,0,1.68,35.24
2023-11-05,5279615484080,17068813910192,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Ontario,"New Hamburg","New Hamburg, Ontario, Canada",New,64.86,0,0,64.86,0,8.43,73.29
2023-11-05,5279506104496,17068463751344,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",1,Canada,Quebec,MontrÃ©al,"MontrÃ©al, Quebec, Canada",New,32.43,0,0,32.43,0,1.62,34.05
2023-11-05,5279381061808,17068068995248,order,,"Trench Coat",M2,1,Canada,Alberta,Lougheed,"Lougheed, Alberta, Canada",Returning,73.99,0,0,73.99,0,3.7,77.69
2023-11-05,5279381061808,17068069028016,order,,,,0,Canada,Alberta,Lougheed,"Lougheed, Alberta, Canada",Returning,0,0,0,0,0,0,0
2023-11-05,5279506104496,17068463784112,order,,,,0,Canada,Quebec,MontrÃ©al,"MontrÃ©al, Quebec, Canada",New,0,0,0,0,0,0,0
2023-11-05,5279615484080,17068813942960,order,,,,0,Canada,Ontario,"New Hamburg","New Hamburg, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-06,5280255475888,17070860927152,order,,"Clinic Custom Order",M1,6,Canada,Ontario,Nepean,"Nepean, Ontario, Canada",Returning,127.56,0,0,127.56,0,16.58,144.14
2023-11-06,5280255475888,17070860992688,order,,,,0,Canada,Ontario,Nepean,"Nepean, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-06,5280255475888,17070860959920,order,,"Clinic Custom Order",S,7,Canada,Ontario,Nepean,"Nepean, Ontario, Canada",Returning,136.15,0,0,136.15,0,17.7,153.85
2023-11-06,5280923910320,17073034887344,order,Clothing,"3 Season Heated Coat",M2,1,Canada,Ontario,"Mount Albert","Mount Albert, Ontario, Canada",New,205.99,-51.49,0,154.5,0,20.09,174.59
2023-11-06,5280255475888,17070860894384,order,,"Clinic Custom Order",M2,3,Canada,Ontario,Nepean,"Nepean, Ontario, Canada",Returning,73.74,0,0,73.74,0,9.59,83.33
2023-11-06,5280923910320,17073034920112,order,,,,0,Canada,Ontario,"Mount Albert","Mount Albert, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-07,5282275590320,17077616083120,order,,"Clinic Custom Order",M2,1,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,24.58,0,0,24.58,0,3.2,27.78
2023-11-07,5282841723056,17079565877424,order,Clothing,"3 Season Heated Coat",XS,1,"United States",California,Weaverville,"Weaverville, California, United States",New,180.38,-45.09,0,135.29,0,0,135.29
2023-11-07,5282402697392,17078044623024,order,,"Clinic Custom Order",XS,3,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,53.25,0,0,53.25,0,6.92,60.17
2023-11-07,5282402697392,17078044590256,order,,"Clinic Custom Order",M2,3,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,73.74,0,0,73.74,0,9.59,83.33
2023-11-07,5281407697072,17074620104880,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-07,5281563246768,17075138887856,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,33.56,0,0,33.56,0,4.36,37.92
2023-11-07,5282275590320,17077616181424,order,,,,0,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-07,5281563246768,17075138920624,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,32.43,0,0,32.43,0,4.22,36.65
2023-11-07,5282674409648,17078984802480,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Ontario,Maple,"Maple, Ontario, Canada",New,64.86,0,0,64.86,0,8.43,73.29
2023-11-07,5281563246768,17075138953392,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-07,5282402697392,17078044655792,order,,,,0,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-07,5282841723056,17079565910192,order,,,,0,"United States",California,Weaverville,"Weaverville, California, United States",New,0,0,0,0,20.65,0,20.65
2023-11-07,5282402697392,17078044524720,order,,"Clinic Custom Order",XL,3,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,87.15,0,0,87.15,0,11.33,98.48
2023-11-07,5281407697072,17074620072112,order,Clothing,"High-Top Boots","S - 2 Boots Only",2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,70.12,0,0,70.12,0,9.12,79.24
2023-11-07,5282275590320,17077616115888,order,,"Clinic Custom Order",M1,3,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,63.78,0,0,63.78,0,8.29,72.07
2023-11-07,5282275590320,17077616148656,order,,"Clinic Custom Order",S,2,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,38.9,0,0,38.9,0,5.06,43.96
2023-11-07,5282402697392,17078044557488,order,,"Clinic Custom Order",L,1,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,27.45,0,0,27.45,0,3.57,31.02
2023-11-07,5282674409648,17078984835248,order,,,,0,Canada,Ontario,Maple,"Maple, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-07,5282841723056,17079565844656,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,"United States",California,Weaverville,"Weaverville, California, United States",New,68.84,0,0,68.84,0,0,68.84
2023-11-08,5283720790192,17082459390128,order,,,,0,Canada,Ontario,TORONTO,"TORONTO, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2023-11-08,5284152869040,17083900199088,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,33.56,0,0,33.56,0,4.36,37.92
2023-11-08,5283334684848,17081140248752,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Quebec,L'Ã‰piphanie,"L'Ã‰piphanie, Quebec, Canada",New,64.86,0,0,64.86,0,3.24,68.1
2023-11-08,5284143759536,17083868250288,order,,,,0,Canada,Quebec,MontrÃ©al,"MontrÃ©al, Quebec, Canada",Returning,0,0,0,0,0,0,0
2023-11-08,5283376398512,17081280168112,order,Clothing,"3 Season Heated Coat",XL,2,Canada,Ontario,Innisfil,"Innisfil, Ontario, Canada",New,450.98,-112.74,0,338.24,0,43.97,382.21
2023-11-08,5284143759536,17083868217520,order,Clothing,"High-Top Boots","XS -  2 Boots Only",4,Canada,Quebec,MontrÃ©al,"MontrÃ©al, Quebec, Canada",Returning,134.24,0,0,134.24,0,6.71,140.95
2023-11-08,5284152869040,17083900231856,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-08,5282930131120,17079843094704,order,,,,0,"United States",Colorado,Byers,"Byers, Colorado, United States",New,0,0,0,0,20.65,0,20.65
2023-11-08,5283720790192,17082459357360,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,TORONTO,"TORONTO, Ontario, Canada",New,35.06,0,0,35.06,0,4.56,39.62
2023-11-08,5284152869040,17083900166320,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,35.06,0,0,35.06,0,4.56,39.62
2023-11-08,5282930131120,17079843061936,order,Clothing,"3 Season Heated Coat",XL,1,"United States",Colorado,Byers,"Byers, Colorado, United States",New,231.32,0,0,231.32,0,0,231.32
2023-11-08,5283334684848,17081140281520,order,,,,0,Canada,Quebec,L'Ã‰piphanie,"L'Ã‰piphanie, Quebec, Canada",New,0,0,0,0,0,0,0
2023-11-08,5283376398512,17081280200880,order,,,,0,Canada,Ontario,Innisfil,"Innisfil, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-10,5286703464624,17092031676592,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,"British Columbia",Kimberley,"Kimberley, British Columbia, Canada",New,64.86,0,0,64.86,0,3.24,68.1
2023-11-10,5286703464624,17092031709360,order,,,,0,Canada,"British Columbia",Kimberley,"Kimberley, British Columbia, Canada",New,0,0,0,0,0,0,0
2023-11-11,5287421968560,17094385598640,order,,Hoodie,M1,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,54.99,-13.74,0,41.25,0,0,41.25
2023-11-11,5287963197616,17096056996016,order,Clothing,"High-Top Boots","S - 2 Boots Only",2,Canada,"British Columbia",Kamloops,"Kamloops, British Columbia, Canada",New,70.12,0,0,70.12,0,3.51,73.63
2023-11-11,5287421968560,17094385631408,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2023-11-11,5287963197616,17096057028784,order,,,,0,Canada,"British Columbia",Kamloops,"Kamloops, British Columbia, Canada",New,0,0,0,0,0,0,0
2023-11-12,5289913843888,17102007173296,order,,Hoodie,S,1,Canada,Ontario,Everett,"Everett, Ontario, Canada",New,49.99,-9.99,0,40,0,5.2,45.2
2023-11-12,5289177907376,17099753324720,order,Clothing,"3 Season Heated Coat",M2,1,Canada,"Nova Scotia",Halifax,"Halifax, Nova Scotia, Canada",New,205.99,-41.19,0,164.8,0,24.72,189.52
2023-11-12,5289913843888,17102007206064,order,,,,0,Canada,Ontario,Everett,"Everett, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2023-11-12,5289177907376,17099753357488,order,,,,0,Canada,"Nova Scotia",Halifax,"Halifax, Nova Scotia, Canada",New,0,0,0,0,0,0,0
2023-11-13,5291030216880,17105567318192,order,,,,0,Canada,"British Columbia","North Saanich","North Saanich, British Columbia, Canada",New,0,0,0,0,0,0,0
2023-11-13,5291030216880,17105567285424,order,,"Trench Coat",M2,1,Canada,"British Columbia","North Saanich","North Saanich, British Columbia, Canada",New,73.99,0,0,73.99,0,3.7,77.69
2023-11-13,5291030216880,17105567252656,order,,"Trench Coat",L,1,Canada,"British Columbia","North Saanich","North Saanich, British Columbia, Canada",New,76.49,0,0,76.49,0,3.82,80.31
2023-11-14,5292158976176,17109206139056,order,,"Clinic Custom Order",M1,2,Canada,Ontario,Fonthill,"Fonthill, Ontario, Canada",Returning,42.52,0,0,42.52,0,5.53,48.05
2023-11-14,5292158976176,17109206171824,order,,"Clinic Custom Order",S,6,Canada,Ontario,Fonthill,"Fonthill, Ontario, Canada",Returning,116.7,0,0,116.7,0,15.17,131.87
2023-11-14,5292158976176,17109206237360,order,,,,0,Canada,Ontario,Fonthill,"Fonthill, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-14,5292158976176,17109206204592,order,,"Clinic Custom Order",L,5,Canada,Ontario,Fonthill,"Fonthill, Ontario, Canada",Returning,137.25,0,0,137.25,0,17.84,155.09
2023-11-15,5294309966000,17116361392304,order,,"Clinic Custom Order",XS,6,Canada,"British Columbia",Nanaimo,"Nanaimo, British Columbia, Canada",New,106.5,0,0,106.5,0,5.33,111.83
2023-11-15,5293930086576,17115121385648,order,,"Clinic Custom Order",M1,5,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,106.3,0,0,106.3,0,13.82,120.12
2023-11-15,5294481670320,17116934144176,order,,,,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",New,25,0,0,25,0,3.25,28.25
2023-11-15,5293930086576,17115121418416,order,,"Clinic Custom Order",S,2,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,38.9,0,0,38.9,0,5.06,43.96
2023-11-15,5294481670320,17116934176944,order,,,,0,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2023-11-15,5293930086576,17115121451184,order,,,,0,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-15,5294309966000,17116361425072,order,,,,0,Canada,"British Columbia",Nanaimo,"Nanaimo, British Columbia, Canada",New,0,0,0,0,0,0,0
2023-11-16,5295665512624,17120732381360,order,,"Clinic Custom Order","Re Order",1,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",Returning,68.16,0,0,68.16,0,3.41,71.57
2023-11-16,5295665512624,17120732414128,order,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",Returning,0,0,0,0,0,0,0
2023-11-16,5295726100656,17120926073008,order,,"Clinic Custom Order",L,3,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",Returning,82.35,0,0,82.35,0,10.71,93.06
2023-11-16,5295726100656,17120926105776,order,,"Clinic Custom Order",M2,6,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",Returning,147.48,0,0,147.48,0,19.17,166.65
2023-11-16,5295726100656,17120926138544,order,,,,0,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-16,5295726100656,17120926040240,order,,"Clinic Custom Order",XL,3,Canada,Ontario,Woodbridge,"Woodbridge, Ontario, Canada",Returning,87.15,0,0,87.15,0,11.33,98.48
2023-11-17,5297514053808,17126761562288,order,,,,0,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,0,0,0,0,20.6,0,20.6
2023-11-17,5297514053808,17126761529520,order,,"Clinic Custom Order",S,10,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,178.5,0,0,178.5,0,0,178.5
2023-11-17,5297888755888,17127919354032,order,,,,0,"United States",Pennsylvania,Narberth,"Narberth, Pennsylvania, United States",New,0,0,0,0,20.6,0,20.6
2023-11-17,5297514053808,17126761496752,order,,"Clinic Custom Order",L,4,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,104.36,0,0,104.36,0,0,104.36
2023-11-17,5297514053808,17126761431216,order,,"Clinic Custom Order",M1,4,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,82.4,0,0,82.4,0,0,82.4
2023-11-17,5297888755888,17127919321264,order,Clothing,"3 Season Heated Coat",XS,1,"United States",Pennsylvania,Narberth,"Narberth, Pennsylvania, United States",New,179.86,0,0,179.86,0,0,179.86
2023-11-17,5297514053808,17126761463984,order,,"Clinic Custom Order",XS,2,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,32.96,0,0,32.96,0,0,32.96
2023-11-17,5297514053808,17126761398448,order,,"Clinic Custom Order",M2,10,"United States","New Jersey","West Orange","West Orange, New Jersey, United States",Returning,233.4,0,0,233.4,0,0,233.4
2023-11-17,5277077897392,17126713950384,return,Clothing,"High-Top Boots","XS -  2 Boots Only",0,Canada,Ontario,Brampton,"Brampton, Ontario, Canada",New,0,0,-67.12,-67.12,0,-8.73,-75.85
2023-11-19,5300743405744,17136570892464,order,,,,1,Canada,Ontario,TORONTO,"TORONTO, Ontario, Canada",New,41.25,0,0,41.25,0,5.36,46.61
2023-11-19,5301489664176,17138868519088,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-19,5300743405744,17136570925232,order,,,,0,Canada,Ontario,TORONTO,"TORONTO, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2023-11-19,5301489664176,17138868486320,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",Returning,64.86,0,0,64.86,0,8.43,73.29
2023-11-20,5303554539696,17147069956272,order,,"Clinic Custom Order",S,4,Canada,Ontario,Oshawa,"Oshawa, Ontario, Canada",New,77.8,0,0,77.8,0,10.11,87.91
2023-11-20,5303999365296,17148968698032,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",2,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,64.86,0,0,64.86,0,3.24,68.1
2023-11-20,5303554539696,17147069857968,order,,"Clinic Custom Order",L,2,Canada,Ontario,Oshawa,"Oshawa, Ontario, Canada",New,54.9,0,0,54.9,0,7.14,62.04
2023-11-20,5303554539696,17147069923504,order,,"Clinic Custom Order",M1,4,Canada,Ontario,Oshawa,"Oshawa, Ontario, Canada",New,85.04,0,0,85.04,0,11.06,96.1
2023-11-20,5303554539696,17147069989040,order,,"Clinic Custom Order",XS,3,Canada,Ontario,Oshawa,"Oshawa, Ontario, Canada",New,53.25,0,0,53.25,0,6.92,60.17
2023-11-20,5303554539696,17147069825200,order,,"Clinic Custom Order",XL,2,Canada,Ontario,Oshawa,"Oshawa, Ontario, Canada",New,58.1,0,0,58.1,0,7.55,65.65
2023-11-20,5303554539696,17147070021808,order,,,,0,Canada,Ontario,Oshawa,"Oshawa, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-20,5303999365296,17148968730800,order,,,,0,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,0,0,0,0,0,0,0
2023-11-20,5303634198704,17147407466672,order,,,,0,Canada,"British Columbia",nanaimo,"nanaimo, British Columbia, Canada",Returning,0,0,0,0,0,0,0
2023-11-20,5303554539696,17147069890736,order,,"Clinic Custom Order",M2,5,Canada,Ontario,Oshawa,"Oshawa, Ontario, Canada",New,122.9,0,0,122.9,0,15.98,138.88
2023-11-20,5303634198704,17147407433904,order,,"Clinic Custom Order",S,10,Canada,"British Columbia",nanaimo,"nanaimo, British Columbia, Canada",Returning,194.5,0,0,194.5,0,9.73,204.23
2023-11-21,5309596795056,17171076055216,order,Clothing,"3 Season Heated Coat",XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,140.79,0,0,140.79,0,18.3,159.09
2023-11-21,5309596795056,17171076022448,order,,Hoodie,XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,35.99,0,0,35.99,0,0,35.99
2023-11-21,5309596795056,17171076153520,order,,,,0,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,0,0,0,0,0,0,0
2023-11-21,5309408903344,17170304041136,order,Clothing,"3 Season Heated Coat",S,1,Canada,Alberta,Calgary,"Calgary, Alberta, Canada",New,146.39,0,0,146.39,0,7.32,153.71
2023-11-21,5308805447856,17167929737392,order,,,,0,Canada,Ontario,Scarborough,"Scarborough, Ontario, Canada",New,0,0,0,0,0,0,0
2023-11-21,5308883599536,17168239100080,order,,,,0,Canada,Ontario,Cobourg,"Cobourg, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2023-11-21,5308805447856,17167929704624,order,Clothing,"3 Season Heated Coat",M2,1,Canada,Ontario,Scarborough,"Scarborough, Ontario, Canada",New,164.79,-32.95,0,131.84,0,17.14,148.98
2023-11-21,5309596795056,17171076087984,order,,"Trench Coat",XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,39.35,0,0,39.35,0,5.12,44.47
2023-11-21,5309295886512,17169854791856,order,Clothing,"High-Top Boots","XXS - 2 Boots Only",1,"United States",California,"San Francisco","San Francisco, California, United States",Returning,34.25,0,0,34.25,0,0,34.25
2023-11-21,5307333116080,17162389422256,order,,,,0,"United States",Colorado,Byers,"Byers, Colorado, United States",Returning,0,0,0,0,20.57,0,20.57
2023-11-21,5309596795056,17171076120752,order,,"Medical Snuggie",XS,1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,54.99,0,0,54.99,0,7.15,62.14
